Time,PM1.0,PM2.5,PM10,Temperature,Gas,Relative Humidity,Pressure,Altitude
1708126500.9105334,3,6,7,18.3048046875,360248,55.75554883091064,1006.2314777412465,58.59855033965682
1708126501.923466,3,6,7,18.3352734375,359083,55.82118915639073,1006.2277379257964,58.62986264073523
1708126502.9364328,3,6,7,18.3684765625,359470,55.85021677167608,1006.2286289953677,58.62240198631115
1708126503.949391,3,6,7,18.390546875,359083,55.846953469931535,1006.2240737122312,58.66054204235325
1708126504.9623246,3,6,8,18.4034375,362997,55.85481570344744,1006.2157070037532,58.730594414449996
1708126505.975203,3,6,8,18.41125,360248,55.8003519725266,1006.2188772536614,58.70405064384591
1708126506.9881172,3,6,8,18.414765625,361814,55.726850178370626,1006.2248366541946,58.654154142243954
1708126508.0010526,3,6,8,18.4169140625,363393,55.6347176599823,1006.220084318925,58.69394418285487
1708126509.0143309,3,6,8,18.416328125,364188,55.55458466161424,1006.2039815578988,58.828769454066325
1708126510.0281925,3,6,8,18.4157421875,363790,55.443717099503075,1006.1861999997486,58.977652995302876
1708126511.0414188,3,6,8,18.4128125,364586,55.37566066297566,1006.1711610636562,59.10357444782175
1708126512.0525937,3,6,8,18.411640625,362601,55.375507462769974,1006.1540652952187,59.246719668670806
1708126513.063634,3,6,8,18.4075390625,365788,55.33806928615927,1006.1471131049078,59.30493187777529
1708126514.0746672,3,7,9,18.3989453125,365386,55.281607921578455,1006.1409405986379,59.35661589491806
1708126515.0856946,3,7,9,18.3946484375,364986,55.231871185645325,1006.1235846890019,59.5019428633331
1708126516.0967193,3,7,9,18.3899609375,367402,55.1636645317551,1006.117318178792,59.55441499570156
1708126517.112378,4,7,9,18.378046875,367807,55.08840104918564,1006.1155900485031,59.56888540585374
1708126518.1265764,4,7,9,18.3653515625,368622,54.994652714165696,1006.1091797159174,59.62256217207826
1708126519.1395886,4,7,9,18.3534375,367807,54.90719059128935,1006.0990571691026,59.707323639042215
1708126520.1524854,4,7,9,18.344453125,368214,54.85081587504074,1006.088864363916,59.79267411443191
1708126521.1654286,4,7,9,18.3301953125,368622,54.82443546020129,1006.0747686930064,59.9107067805644
1708126522.1784172,4,7,9,18.3180859375,370673,54.7738139369787,1006.0643144298848,59.998248320577325
1708126523.1927702,4,8,9,18.3141796875,369030,54.90209534089546,1006.0694431455657,59.95530156995954
1708126524.205809,4,8,9,18.3157421875,371500,54.945247033099946,1006.0687345289501,59.9612353609616
1708126525.2188041,4,8,9,18.31984375,371086,55.01329116673753,1006.0656154091299,59.987354186307186
1708126526.2316916,4,8,10,18.31984375,370261,55.093108922869575,1006.0672939874931,59.97329813105971
1708126527.2447171,4,8,10,18.324921875,371500,55.14290558919529,1006.089330354298,59.788772082009245
1708126528.2562284,4,8,10,18.3372265625,371915,55.23052854433491,1006.1068304079781,59.6422341151255
1708126529.2673736,4,8,10,18.34875,369850,55.23817698979392,1006.1129342528689,59.591123613330076
1708126530.2797651,4,8,10,18.3548046875,372331,55.300437995988645,1006.1265546687441,59.47707406303682
1708126531.2909205,4,8,10,18.36125,373584,55.30742760549671,1006.1441947055677,59.32936837041113
1708126532.303845,4,8,10,18.377265625,372331,55.3218161268198,1006.1562341031405,59.228559832526805
1708126533.3177233,4,8,10,18.3930859375,371500,55.29313895590197,1006.156190483654,59.22892506636986
