Time,PM1.0,PM2.5,PM10,Temperature,Gas,Relative Humidity,Pressure,Altitude
1708732546.9751256,1,2,3,23.633125,227559,35.36062875405497,1005.9186846506933,61.2177944331714
1708732547.9892366,1,2,3,23.6313671875,230894,35.23537631242827,1005.9159091034101,61.24103906135167
1708732549.002918,1,2,3,23.619453125,231511,35.04113162591846,1005.9144469513719,61.2532842998467
1708732550.016704,1,2,3,23.6133984375,232755,34.89872632425723,1005.9205013381131,61.202580083986774
1708732551.0295079,2,2,4,23.6161328125,234329,34.56480156516575,1005.9265539548226,61.15189093876794
1708732552.0424182,2,2,4,23.63078125,234805,34.44175942477166,1005.9149839212897,61.24878727971392
1708732553.0553474,2,2,4,23.658515625,238194,34.20145959956585,1005.9032531535208,61.347030653825186
1708732554.0681682,2,3,4,23.6971875,238687,34.10914655732526,1005.9157271819763,61.24256261713589
1708732555.0810056,2,3,4,23.7309765625,238522,33.84737616580129,1005.9343693828392,61.08643905677394
1708732556.0938027,2,3,4,23.7512890625,237867,33.62415353875274,1005.9352028419288,61.07945910942483
1708732557.1079876,2,2,3,23.7690625,240175,33.3673321664412,1005.9216137442683,61.193263943224714
1708732558.1219969,2,2,3,23.7731640625,241683,33.176959380806835,1005.9176765443138,61.22623710731764
1708732559.136098,2,2,3,23.7751171875,243551,32.94184626826383,1005.9172891278632,61.22948163860435
1708732560.1501215,1,2,2,23.7790234375,245449,32.752001337808785,1005.9251912809192,61.16330296902029
1708732561.1636193,1,2,2,23.7891796875,242021,32.624392114378,1005.9256059475608,61.15983024524513
1708732562.1766639,1,2,2,23.7942578125,243039,32.541087430526446,1005.9527125911169,60.932821767820464
1708732563.1895168,1,2,2,23.79015625,244410,32.41795520733505,1005.970533614578,60.78357974729336
1708732564.2023892,1,2,2,23.795234375,245449,32.25117062184586,1005.9802861087599,60.70190846793212
1708732565.2153792,1,2,2,23.8012890625,245971,32.134756036698434,1005.9881094460009,60.636393182299734
1708732566.2282743,1,2,2,23.808125,244583,32.057445556929636,1005.9780757733607,60.720418642719025
1708732567.2411177,1,2,2,23.825703125,243380,32.031188082885514,1005.9797936254331,60.706032704532625
1708732568.254906,1,2,2,23.8409375,241683,32.082620938255246,1005.9778102390472,60.722642328524735
1708732569.2684226,1,2,2,23.8473828125,241346,32.12215780718174,1005.9636868158539,60.84091795600787
1708732570.282467,1,2,2,23.8591015625,241011,32.21787338230249,1005.9700368243031,60.787740084527854
1708732571.2964745,1,2,2,23.8712109375,240509,32.31926556187795,1005.9752674270038,60.74393683228605
1708732572.3098595,1,2,2,23.88390625,239843,32.36500804836124,1005.9796868201693,60.706927131328186
1708732573.3230848,1,2,2,23.89875,238851,32.43327562520649,1005.9788184202341,60.71419943654766
1708732574.3365736,1,2,2,23.9133984375,237216,32.60207463782497,1005.9793764665118,60.70952614812552
1708732575.3497767,1,2,2,23.931953125,234965,32.777023912432234,1005.9965143946953,60.56600774431546
1708732576.3630836,1,2,2,23.94171875,233382,32.945794338111526,1005.9824200035089,60.6840384669598
1708732577.3764324,1,2,2,23.9512890625,236246,33.12035281903164,1005.9871110418471,60.64475413512857
1708732578.3894937,1,1,1,23.9610546875,237379,33.188535835585924,1005.9851665165559,60.661038225529374
1708732579.402939,1,1,1,23.9755078125,234965,33.24595984417185,1005.9923561436027,60.6008300656481
1708732580.4168735,1,1,1,23.992890625,237054,33.29245153830276,1005.9920174496485,60.603666385721155
